_id,ine,equipe,cnes,usf,endereco,especialidade,consultas,tipo,procedimentos,atencao,periodo
206,153753,Guabiraba II,22292,US 251 PSF DA GUABIRABA,"AV: VER OTACILIO AZEVEDO, 115, ALTO JOSE BONIFACIO CEP:52081-550","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3163,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7117,Atenção Básica,Janeiro a Dezembro 2023
207,153761,Guabiraba I Val Paraíso,22292,US 251 PSF DA GUABIRABA,"AV: VER OTACILIO AZEVEDO, 115, ALTO JOSE BONIFACIO CEP:52081-550","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3317,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7206,Atenção Básica,Janeiro a Dezembro 2023
208,154199,Passarinho Baixo,26204,US 256 PSF PASSARINHO BAIXO,RUA: CANARIO. PASSARINHO.CEP:  52170-110,"Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2674,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5068,Atenção Básica,Janeiro a Dezembro 2023
209,154229,Alto do Eucalipto I,26301,US 261 PSF ALTO DO EUCALIPTO,"RUA: CAMBORIU. S/N, VASCO DA GAMA, CEP:52081-530","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3582,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4350,Atenção Básica,Janeiro a Dezembro 2023
210,154237,Alto do Eucalipto II,26301,US 261 PSF ALTO DO EUCALIPTO,"RUA: CAMBORIU. S/N, VASCO DA GAMA, CEP:52081-530","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4085,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5044,Atenção Básica,Janeiro a Dezembro 2023
211,154415,Bola na Rede I,28045,US 257 PSF GILBERTO FREIRE,"AV: PADRE MOSCA DE CARVALHO, S/N. GUABIRABA CEP:52490-010","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3700,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4284,Atenção Básica,Janeiro a Dezembro 2023
212,154423,Bola na Rede II,28045,US 257 PSF GILBERTO FREIRE,"AV: PADRE MOSCA DE CARVALHO, S/N. GUABIRABA CEP:52490-010","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2555,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3344,Atenção Básica,Janeiro a Dezembro 2023
213,154458,Santa Tereza / Frei Damião,28061,US 272 PSF SANTA TEREZA,"ALTO SANTA TEREZA, S/N. PASSARINHO CEP:52390-440","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4083,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5977,Atenção Básica,Janeiro a Dezembro 2023
214,154571,Passarinho Alto,28673,US 279 PSF PASSARINHO ALTO,"RUA DAS ROSAS. 120, PASSARINHO,CEP:52170-190 ","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2215,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3946,Atenção Básica,Janeiro a Dezembro 2023
215,154679,Boa Vista I,29106,US 283 PSF VILA BOA VISTA,"RUA VER OTACILIO DE AZEVEDO S/N.BREJO DE BEBERIBE,CEP; 52191-000","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3406,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4401,Atenção Básica,Janeiro a Dezembro 2023
216,154660,Boa Vista II,29106,US 283 PSF VILA BOA VISTA,"RUA VER OTACILIO DE AZEVEDO S/N.BREJO DE BEBERIBE,CEP; 52191-000","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2939,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5270,Atenção Básica,Janeiro a Dezembro 2023
217,154814,Alto José do Pinho I,2679779,US 287 PSF ALTO JOSE DO PINHO,RUA MARAGOGI.5 ALTO JOSE DO PINHO CEP:52210-120 ,"Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2651,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6947,Atenção Básica,Janeiro a Dezembro 2023
218,154822,Alto José do Pinho II,2679779,US 287 PSF ALTO JOSE DO PINHO,RUA MARAGOGI.5 ALTO JOSE DO PINHO CEP:52210-120 ,"Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3781,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5504,Atenção Básica,Janeiro a Dezembro 2023
219,154806,Alto José do Pinho III,2679779,US 287 PSF ALTO JOSE DO PINHO,RUA MARAGOGI.5 ALTO JOSE DO PINHO CEP:52210-120 ,"Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3416,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5622,Atenção Básica,Janeiro a Dezembro 2023
220,154830,Morro da conceição I,2679787,US 288 PSF MORRO DA CONCEICAO,"RUA DO MORRO DA CONCEICAO,589, MORRO DA CONCEICAO CEP: 52280-041","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4937,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6399,Atenção Básica,Janeiro a Dezembro 2023
221,154849,Morro da conceição II,2679787,US 288 PSF MORRO DA CONCEICAO,"RUA DO MORRO DA CONCEICAO,589, MORRO DA CONCEICAO CEP: 52280-041","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3279,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5257,Atenção Básica,Janeiro a Dezembro 2023
222,154938,Mangabeira I,3006476,US 290 PSF DA MANGABEIRA,"RUA DA MANGABEIRA 364,MANGABEIRA CEP:52110-147 ","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2825,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7715,Atenção Básica,Janeiro a Dezembro 2023
223,154946,Mangabeira II,3006476,US 290 PSF DA MANGABEIRA,"RUA DA MANGABEIRA 364,MANGABEIRA CEP:52110-147 ","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2430,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5970,Atenção Básica,Janeiro a Dezembro 2023
224,155284,Macaxeira Bolo de Noiva,3302008,US 305 PSF DA MACAXEIRA,"RUA MARIA CANDIDA,87, MACAXEIRA CEP:52090-340","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4052,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7211,Atenção Básica,Janeiro a Dezembro 2023
225,155241,Macaxeira Burity,3302008,US 305 PSF DA MACAXEIRA,"RUA MARIA CANDIDA,87, MACAXEIRA CEP:52090-340","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2565,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6012,Atenção Básica,Janeiro a Dezembro 2023
226,155276,Macaxeira Campo do União,3302008,US 305 PSF DA MACAXEIRA,"RUA MARIA CANDIDA,87, MACAXEIRA CEP:52090-340","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3715,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6315,Atenção Básica,Janeiro a Dezembro 2023
227,155365,Alto Jose Bonifacio I,3371336,US 324 PSF ALTO JOSE BONIFACIO,RUA VISC DE SA BANDEIRA S/NALTO JOSE BONIFACIO CEP:52080-360,"Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",1984,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3225,Atenção Básica,Janeiro a Dezembro 2023
228,155349,Alto Jose Bonifacio II,3371336,US 324 PSF ALTO JOSE BONIFACIO,RUA VISC DE SA BANDEIRA S/NALTO JOSE BONIFACIO CEP:52080-360,"Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2145,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3995,Atenção Básica,Janeiro a Dezembro 2023
229,155357,Alto Jose Bonifacio III,3371336,US 324 PSF ALTO JOSE BONIFACIO,RUA VISC DE SA BANDEIRA S/NALTO JOSE BONIFACIO CEP:52080-360,"Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2373,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4700,Atenção Básica,Janeiro a Dezembro 2023
230,156000,Córrego do Eucalipto I,6334067,US 350 PSF CORREGO DO EUCALIPTO,"RUA TEREZA CARNEIRO 26,MACAXEIRA CEP:52090-505","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4030,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7135,Atenção Básica,Janeiro a Dezembro 2023
231,156019,Córrego do Eucalipto II,6334067,US 350 PSF CORREGO DO EUCALIPTO,"RUA TEREZA CARNEIRO 26,MACAXEIRA CEP:52090-505","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3637,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6540,Atenção Básica,Janeiro a Dezembro 2023
232,156051,Corrego do Jenipapo I,6362508,US 352 USF UPINHA 24H DR HELIO MENDONCA COR DO JENIPAPO,"RUA: DA RECUPERAÇÃO, 6429, CORREGO DO JENIPAPO CEP:52091-023","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2333,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5104,Atenção Básica,Janeiro a Dezembro 2023
233,156043,Corrego do Jenipapo II,6362508,US 352 USF UPINHA 24H DR HELIO MENDONCA COR DO JENIPAPO,"RUA: DA RECUPERAÇÃO, 6429, CORREGO DO JENIPAPO CEP:52091-023","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3726,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4029,Atenção Básica,Janeiro a Dezembro 2023
234,1565826,Corrego do Jenipapo III,6362508,US 352 USF UPINHA 24H DR HELIO MENDONCA COR DO JENIPAPO,"RUA: DA RECUPERAÇÃO, 6429, CORREGO DO JENIPAPO CEP:52091-023","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",5020,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7059,Atenção Básica,Janeiro a Dezembro 2023
235,1509101,Alto José do Pinho,7415788,US 394 USF UPINHA 24H DR MOACYR ANDRE GOMES,"AV: NORTE MIGUEL ARRAES DE ALENCAR, 5400, CASA AMARELA, CEP: 52280-680","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2645,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6464,Atenção Básica,Janeiro a Dezembro 2023
236,1509047,Morro da Conceição,7415788,US 394 USF UPINHA 24H DR MOACYR ANDRE GOMES,"AV: NORTE MIGUEL ARRAES DE ALENCAR, 5400, CASA AMARELA, CEP: 52280-680","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2886,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5065,Atenção Básica,Janeiro a Dezembro 2023
237,1509012,Vasco da Gama,7415788,US 394 USF UPINHA 24H DR MOACYR ANDRE GOMES,"AV: NORTE MIGUEL ARRAES DE ALENCAR, 5400, CASA AMARELA, CEP: 52280-680","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4036,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6802,Atenção Básica,Janeiro a Dezembro 2023
238,1556150,Córrego do Euclides I,7563736,US 397 USF UPINHA DIA CORREGO DO EUCLIDES,"RUA:CORREGO DO EUCLIDES ,309,ALTO JOSE BONIFACIO CEP:52080-001 ","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4925,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6190,Atenção Básica,Janeiro a Dezembro 2023
239,1546112,Córrego do Euclides II,7563736,US 397 USF UPINHA DIA CORREGO DO EUCLIDES,"RUA:CORREGO DO EUCLIDES ,309,ALTO JOSE BONIFACIO CEP:52080-001 ","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4229,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4446,Atenção Básica,Janeiro a Dezembro 2023
240,155330,Córrego do Euclides III,7563736,US 397 USF UPINHA DIA CORREGO DO EUCLIDES,"RUA:CORREGO DO EUCLIDES ,309,ALTO JOSE BONIFACIO CEP:52080-001 ","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4624,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5332,Atenção Básica,Janeiro a Dezembro 2023
241,1592343,Brejo de Beberibe,7845367,US 400 USF UPINHA DIA DOM HELDER,"RUA GRIJALVA COSTA, S/N.BREJO DE BEBERIBE CEP:52171-011 ","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3058,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5924,Atenção Básica,Janeiro a Dezembro 2023
242,1593935,Nova Descoberta,7845367,US 400 USF UPINHA DIA DOM HELDER,"RUA GRIJALVA COSTA, S/N.BREJO DE BEBERIBE CEP:52171-011 ","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2476,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3085,Atenção Básica,Janeiro a Dezembro 2023
243,1591517,Vasco da Gama II,7845367,US 400 USF UPINHA DIA DOM HELDER,"RUA GRIJALVA COSTA, S/N.BREJO DE BEBERIBE CEP:52171-011 ","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3248,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5550,Atenção Básica,Janeiro a Dezembro 2023
244,153400,Tres Carneiros I,2062,US 172 PSF TRES CARNEIROS,RUA IBITIARA. 154. COHAB CEP:51330-240,"Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3415,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4044,Atenção Básica,Janeiro a Dezembro 2023
245,153419,Tres Carneiros II,2062,US 172 PSF TRES CARNEIROS,RUA IBITIARA. 154. COHAB CEP:51330-240,"Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",1469,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2380,Atenção Básica,Janeiro a Dezembro 2023
246,153397,Tres Carneiros III,2062,US 172 PSF TRES CARNEIROS,RUA IBITIARA. 154. COHAB CEP:51330-240,"Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3385,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6882,Atenção Básica,Janeiro a Dezembro 2023
247,2399229,Tres Carneiros IV,2062,US 172 PSF TRES CARNEIROS,RUA IBITIARA. 154. COHAB CEP:51330-240,"Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",170,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",620,Atenção Básica,Janeiro a Dezembro 2023
248,154016,UR 04/05 I,22454,US 228 PSF UPINHA DIA DES JOSE MANOEL DE FREITAS UR 4UR 5,"RUA CAPITAO VICENTE CURADO, 33,COHAB CEP:51300-010","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2525,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3068,Atenção Básica,Janeiro a Dezembro 2023
249,154032,UR 04/05 II,22454,US 228 PSF UPINHA DIA DES JOSE MANOEL DE FREITAS UR 4UR 5,"RUA CAPITAO VICENTE CURADO, 33,COHAB CEP:51300-010","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",1995,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2891,Atenção Básica,Janeiro a Dezembro 2023
250,154040,UR 04/05 III,22454,US 228 PSF UPINHA DIA DES JOSE MANOEL DE FREITAS UR 4UR 5,"RUA CAPITAO VICENTE CURADO, 33,COHAB CEP:51300-010","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2868,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3728,Atenção Básica,Janeiro a Dezembro 2023
251,2399245,UR 04/05 IV,22454,US 228 PSF UPINHA DIA DES JOSE MANOEL DE FREITAS UR 4UR 5,"RUA CAPITAO VICENTE CURADO, 33,COHAB CEP:51300-010","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",112,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",161,Atenção Básica,Janeiro a Dezembro 2023
252,2399253,UR 04/05 V,22454,US 228 PSF UPINHA DIA DES JOSE MANOEL DE FREITAS UR 4UR 5,"RUA CAPITAO VICENTE CURADO, 33,COHAB CEP:51300-010","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",40,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",83,Atenção Básica,Janeiro a Dezembro 2023
